"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:17:25:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","Gini-index-reserve","survival-ratio"
"524","8","280","60","32.356593900744016","1"
"521","8","280","760","50.15429973863709","0.925"
"519","8","250","940","46.398052343274465","0.948"
"522","8","280","620","50.63252051721084","0.9678571428571429"
"517","8","250","1760","43.31305642892605","0.876"
"518","8","250","1480","45.08905891616174","0.936"
"520","8","250","1280","43.67180417044425","0.924"
"523","8","280","600","52.502823962431776","0.9428571428571428"
"524","8","280","80","68.26770040959626","1"
"517","8","250","1780","41.93977980231457","0.876"
"518","8","250","1500","45.76719283970707","0.932"
"521","8","280","780","50.83962658940931","0.925"
"523","8","280","620","50.50427013930953","0.9428571428571428"
"520","8","250","1300","45.457100434828725","0.924"
"524","8","280","100","50.29460847240054","1"
"522","8","280","640","53.93170122259572","0.9678571428571429"
"519","8","250","960","48.05691359696641","0.944"
"517","8","250","1800","42.75299490602492","0.876"
"518","8","250","1520","47.5098564208976","0.932"
"521","8","280","800","52.210104422604424","0.9214285714285714"
"523","8","280","640","50.70291970802917","0.9428571428571428"
"519","8","250","980","45.998720267549395","0.944"
"520","8","250","1320","45.58078368223294","0.924"
"524","8","280","120","39.12205171075417","1"
"522","8","280","660","51.418021075191966","0.9642857142857143"
"517","8","250","1820","44.92546201232032","0.876"
"518","8","250","1540","45.532398774640406","0.932"
"523","8","280","660","52.77763216021206","0.9428571428571428"
"521","8","280","820","55.36671507789816","0.9214285714285714"
"517","8","250","1840","45.67943033218096","0.876"
"520","8","250","1340","43.58607375848759","0.92"
"524","8","280","140","46.05409884004289","1"
"518","8","250","1560","46.56554393099604","0.932"
"523","8","280","680","54.637371291893906","0.9392857142857143"
"522","8","280","680","52.935870900976695","0.9642857142857143"
"519","8","250","1000","45.94232814161508","0.944"
"521","8","280","840","51.891858246839334","0.9214285714285714"
"517","8","250","1860","44.03146816348007","0.876"
"523","8","280","700","52.548102685525535","0.9357142857142857"
"520","8","250","1360","46.36505201775893","0.92"
"524","8","280","160","61.60240175255804","1"
"522","8","280","700","50.05252516561993","0.9642857142857143"
"518","8","250","1580","44.245337435108624","0.932"
"517","8","250","1880","41.49795918367346","0.872"
"519","8","250","1020","45.661938534278946","0.944"
"521","8","280","860","50.51083750160313","0.9178571428571428"
"524","8","280","180","59.83376949078614","0.9928571428571429"
"523","8","280","720","50.78740521546144","0.9357142857142857"
"520","8","250","1380","47.19217289719624","0.916"
"518","8","250","1600","46.11375355151005","0.932"
"517","8","250","1900","40.93422393709958","0.872"
"522","8","280","720","54.23112400818683","0.9642857142857143"
"523","8","280","740","52.09662992125984","0.9357142857142857"
"521","8","280","880","52.03834471045494","0.9178571428571428"
"524","8","280","200","45.793730909090904","0.9928571428571429"
"520","8","250","1400","42.06301970698425","0.916"
"518","8","250","1620","44.00243237024619","0.932"
"517","8","250","1920","42.885693571773835","0.872"
"519","8","250","1040","48.33550520594589","0.944"
"522","8","280","740","54.359900910979725","0.9642857142857143"
"523","8","280","760","49.50276276640963","0.9357142857142857"
"524","8","280","220","48.4687987894218","0.9928571428571429"
"521","8","280","900","49.91839978357172","0.9178571428571428"
"520","8","250","1420","41.67825683820121","0.916"
"517","8","250","1940","41.21177655131266","0.872"
"518","8","250","1640","45.5974338914098","0.932"
"522","8","280","760","53.33338177168102","0.9642857142857143"
"523","8","280","780","49.0524809723288","0.9357142857142857"
"519","8","250","1060","45.281398667935335","0.944"
"524","8","280","240","61.06352806164274","0.9928571428571429"
"520","8","250","1440","47.046608322435645","0.916"
"521","8","280","920","49.129008442204544","0.9178571428571428"
"518","8","250","1660","46.83218676348814","0.932"
"517","8","250","1960","40.71020005635391","0.872"
"522","8","280","780","53.29911644700151","0.9607142857142857"
"523","8","280","800","50.52229232386961","0.9357142857142857"
"524","8","280","260","59.37469363802684","0.9928571428571429"
"519","8","250","1080","46.518135570824555","0.94"
"518","8","250","1680","46.20300234127536","0.932"
"521","8","280","940","49.81160095690803","0.9178571428571428"
"520","8","250","1460","48.20649739897336","0.916"
"517","8","250","1980","39.96357707305288","0.872"
"524","8","280","280","49.55011425172942","0.9928571428571429"
"522","8","280","800","54.94986499196018","0.9571428571428572"
"523","8","280","820","50.30048806618659","0.9357142857142857"
"517","8","250","2000","43.2328591457785","0.872"
"518","8","250","1700","46.297488640766474","0.932"
"520","8","250","1480","43.54492632950804","0.912"
"519","8","250","1100","45.604488467133066","0.94"
"521","8","280","960","50.431265538778675","0.9178571428571428"
"525","8","310","0","34.580954323001635","1"
"524","8","280","300","52.38263877450173","0.9892857142857143"
"523","8","280","840","51.481490894955584","0.9357142857142857"
"522","8","280","820","54.791532754633124","0.9571428571428572"
"520","8","250","1500","42.13412893788576","0.912"
"518","8","250","1720","43.78042148198505","0.932"
"521","8","280","980","50.568424641964015","0.9178571428571428"
"523","8","280","860","50.82192292229053","0.9357142857142857"
"525","8","310","20","34.45532060027283","0.9967741935483871"
"524","8","280","320","57.85926248548194","0.9892857142857143"
"522","8","280","840","52.24530124175995","0.95"
"518","8","250","1740","44.966285457290624","0.928"
"519","8","250","1120","46.10863528847145","0.94"
"520","8","250","1520","41.38093565384002","0.908"
"525","8","310","40","37.588964592873886","0.9967741935483871"
"523","8","280","880","49.62753710996668","0.9357142857142857"
"521","8","280","1000","50.1005512091038","0.9142857142857143"
"524","8","280","340","59.15599247290892","0.9892857142857143"
"522","8","280","860","53.51493718155635","0.95"
"520","8","250","1540","46.44681446254982","0.908"
"523","8","280","900","51.939656157185276","0.9357142857142857"
"522","8","280","880","50.433512049370336","0.95"
"518","8","250","1760","48.099367129901474","0.928"
"519","8","250","1140","45.39697443922792","0.94"
"521","8","280","1020","51.48283900406701","0.9142857142857143"
"525","8","310","60","38.81899220249984","0.9967741935483871"
"524","8","280","360","50.15662650602412","0.9857142857142858"
"520","8","250","1560","45.944289693593326","0.908"
"522","8","280","900","54.21731481481481","0.95"
"523","8","280","920","53.64294685351666","0.9357142857142857"
"518","8","250","1780","44.44544748592508","0.924"
"521","8","280","1040","45.33126664829607","0.9071428571428571"
"519","8","250","1160","46.53211977311701","0.94"
"524","8","280","380","47.31475272422463","0.9857142857142858"
"525","8","310","80","73.48704416868723","0.9967741935483871"
"520","8","250","1580","41.432631724710944","0.904"
"518","8","250","1800","43.03399173174094","0.924"
"523","8","280","940","48.90540385989995","0.9357142857142857"
"522","8","280","920","52.96611877322248","0.9428571428571428"
"521","8","280","1060","46.39489092996557","0.9071428571428571"
"524","8","280","400","53.770968629609264","0.9857142857142858"
"525","8","310","100","59.23648834019202","0.9903225806451613"
"520","8","250","1600","42.07618302188307","0.9"
"519","8","250","1180","46.631298035866784","0.936"
"518","8","250","1820","44.41610510988454","0.924"
"523","8","280","960","51.964245908370984","0.9357142857142857"
"522","8","280","940","52.32583358365876","0.9428571428571428"
"521","8","280","1080","48.335536523304135","0.9"
"524","8","280","420","57.05695303483176","0.9857142857142858"
"522","8","280","960","49.575830562202825","0.9428571428571428"
"525","8","310","120","43.59981348400898","0.9903225806451613"
"518","8","250","1840","43.96114472608342","0.924"
"520","8","250","1620","45.29807152875172","0.896"
"521","8","280","1100","49.822173857380605","0.9"
"519","8","250","1200","44.88998447461435","0.936"
"523","8","280","980","56.00748562820866","0.9357142857142857"
"520","8","250","1640","43.59563339407439","0.896"
"522","8","280","980","49.973500422416244","0.9357142857142857"
"524","8","280","440","52.73678770055033","0.9857142857142858"
"518","8","250","1860","43.024800056124576","0.924"
"525","8","310","140","48.5005881472293","0.9903225806451613"
"520","8","250","1660","42.47273295398481","0.896"
"523","8","280","1000","50.27305200199372","0.9357142857142857"
"521","8","280","1120","46.82799119158309","0.8964285714285715"
"519","8","250","1220","43.942154027920296","0.936"
"524","8","280","460","53.284056606386216","0.9821428571428571"
"518","8","250","1880","44.37293099925074","0.92"
"522","8","280","1000","51.79285692693696","0.9357142857142857"
"520","8","250","1680","42.591000125172094","0.896"
"525","8","310","160","69.17559072725918","0.9903225806451613"
"523","8","280","1020","45.32438906069977","0.9321428571428572"
"521","8","280","1140","49.809998787290795","0.8964285714285715"
"522","8","280","1020","52.37240792830508","0.9357142857142857"
"518","8","250","1900","44.65948902801493","0.92"
"524","8","280","480","55.55254581875802","0.9821428571428571"
"520","8","250","1700","47.05630553068392","0.896"
"519","8","250","1240","45.49147962735801","0.936"
"521","8","280","1160","50.20832125253698","0.8928571428571429"
"523","8","280","1040","47.33029119014346","0.9321428571428572"
"525","8","310","180","66.96955417418623","0.9870967741935484"
"520","8","250","1720","42.45773489185204","0.896"
"522","8","280","1040","49.589525598872754","0.9357142857142857"
"524","8","280","500","54.99312077901677","0.9821428571428571"
"518","8","250","1920","43.75689218939967","0.92"
"523","8","280","1060","52.62263243340754","0.9321428571428572"
"521","8","280","1180","48.735845768779875","0.8928571428571429"
"525","8","310","200","52.984386773969916","0.9838709677419355"
"519","8","250","1260","47.57788240368026","0.936"
"518","8","250","1940","43.35671437420536","0.92"
"522","8","280","1060","47.067980647644205","0.9357142857142857"
"520","8","250","1740","39.56581941103815","0.892"
"524","8","280","520","52.598248752471505","0.9821428571428571"
"523","8","280","1080","51.90244821092275","0.9321428571428572"
"521","8","280","1200","46.92418116926192","0.8928571428571429"
"522","8","280","1080","52.424768552752205","0.9321428571428572"
"520","8","250","1760","42.934030891878386","0.892"
"518","8","250","1960","44.4415277511656","0.916"
"523","8","280","1100","49.931705097087395","0.9321428571428572"
"519","8","250","1280","43.64308170897179","0.932"
"525","8","310","220","53.351715338814856","0.9838709677419355"
"524","8","280","540","51.25148497804816","0.9821428571428571"
"521","8","280","1220","49.14194333980707","0.8928571428571429"
"522","8","280","1100","54.26289161315434","0.9321428571428572"
"523","8","280","1120","49.21692487489137","0.925"
"520","8","250","1780","45.24014113740141","0.892"
"521","8","280","1240","48.749660100547","0.8928571428571429"
"524","8","280","560","57.152519628836515","0.9821428571428571"
"518","8","250","1980","44.29716764145367","0.908"
"519","8","250","1300","43.158591770242566","0.932"
"525","8","310","240","65.29607813898004","0.9806451612903225"
"520","8","250","1800","42.12837057328624","0.888"
"522","8","280","1120","52.11705105580238","0.9321428571428572"
"524","8","280","580","54.25135214579659","0.9821428571428571"
"521","8","280","1260","46.33402593344789","0.8928571428571429"
"523","8","280","1140","49.57436087668856","0.9178571428571428"
"518","8","250","2000","44.46054377786098","0.908"
"520","8","250","1820","43.16052068227326","0.884"
"525","8","310","260","68.27580082072646","0.9741935483870968"
"519","8","250","1320","45.76014989727116","0.928"
"521","8","280","1280","49.124405218726004","0.8928571428571429"
"524","8","280","600","52.794159842190176","0.9785714285714285"
"522","8","280","1140","50.33924940451982","0.9285714285714286"
"526","8","310","0","35.16250835375364","1"
"523","8","280","1160","49.75326653577949","0.9178571428571428"
"520","8","250","1840","43.042840924268724","0.884"
"521","8","280","1300","50.65172435533696","0.8928571428571429"
"523","8","280","1180","46.54465509001111","0.9178571428571428"
"522","8","280","1160","52.54515401724509","0.9285714285714286"
"526","8","310","20","32.32497021682155","1"
"524","8","280","620","52.900249302546385","0.975"
"525","8","310","280","57.37750862937959","0.9741935483870968"
"520","8","250","1860","43.15061610028051","0.88"
"519","8","250","1340","46.43896119918574","0.928"
"521","8","280","1320","48.40853224658774","0.8928571428571429"
"526","8","310","40","34.43970714900946","1"
"522","8","280","1180","52.26492063492058","0.9285714285714286"
"524","8","280","640","55.22254552280827","0.975"
"523","8","280","1200","47.715747136486755","0.9178571428571428"
"520","8","250","1880","41.60418681774216","0.88"
"521","8","280","1340","48.49878563211043","0.8928571428571429"
"524","8","280","660","49.852732516222076","0.9714285714285714"
"519","8","250","1360","43.87616171003716","0.928"
"525","8","310","300","53.73858350951374","0.967741935483871"
"522","8","280","1200","48.38487120570802","0.9285714285714286"
"523","8","280","1220","50.730820066085876","0.9178571428571428"
"520","8","250","1900","43.48239461073689","0.88"
"521","8","280","1360","48.34893064282262","0.8892857142857142"
"526","8","310","60","35.42575913295341","1"
"525","8","310","320","58.96618705035971","0.967741935483871"
"524","8","280","680","51.95191604299136","0.9714285714285714"
"519","8","250","1380","42.71209476309229","0.928"
"522","8","280","1220","49.80612425511829","0.9285714285714286"
"523","8","280","1240","49.6097043781963","0.9142857142857143"
"520","8","250","1920","44.964337151087044","0.88"
"526","8","310","80","75.56010452961675","1"
"521","8","280","1380","50.8059192965929","0.8857142857142857"
"525","8","310","340","64.33330568916905","0.9612903225806452"
"524","8","280","700","53.932544564937494","0.9714285714285714"
"519","8","250","1400","46.403448049604656","0.928"
"522","8","280","1240","54.88004839009867","0.9285714285714286"
"520","8","250","1940","42.845488430972665","0.88"
"523","8","280","1260","48.492717195153325","0.9107142857142857"
"521","8","280","1400","49.91232073011736","0.8821428571428571"
"524","8","280","720","53.93184306043672","0.9714285714285714"
"525","8","310","360","61.63297534316217","0.9580645161290322"
"526","8","310","100","59.64424199953279","0.9967741935483871"
"522","8","280","1260","51.6079243337308","0.9285714285714286"
"520","8","250","1960","41.41360229740142","0.88"
"519","8","250","1420","46.01540562248997","0.928"
"523","8","280","1280","46.981155221851054","0.9071428571428571"
"525","8","310","380","54.326510529423324","0.9580645161290322"
"521","8","280","1420","46.92039816716705","0.8821428571428571"
"524","8","280","740","50.00044085440428","0.9714285714285714"
"526","8","310","120","44.49632884315199","0.9967741935483871"
"520","8","250","1980","41.334771929824555","0.88"
"522","8","280","1280","49.27057998891532","0.9285714285714286"
"523","8","280","1300","51.32219346091031","0.9071428571428571"
"519","8","250","1440","43.53495145631068","0.924"
"521","8","280","1440","47.95930755395688","0.8821428571428571"
"525","8","310","400","56.70530908710868","0.9580645161290322"
"524","8","280","760","54.14706061436356","0.9714285714285714"
"522","8","280","1300","50.029924498189175","0.9285714285714286"
"520","8","250","2000","40.46860255931569","0.88"
"527","8","310","0","34.86398467432951","1"
"526","8","310","140","50.84009907802395","0.9967741935483871"
"523","8","280","1320","48.150571465262644","0.9071428571428571"
"521","8","280","1460","47.8495493107105","0.8785714285714286"
"519","8","250","1460","43.61343815647081","0.924"
"524","8","280","780","56.199288423560425","0.9714285714285714"
"525","8","310","420","62.36509623992834","0.9548387096774194"
"522","8","280","1320","52.3491686824459","0.9285714285714286"
"523","8","280","1340","46.69551749271135","0.9035714285714286"
"527","8","310","20","33.32350791717418","0.9967741935483871"
"526","8","310","160","66.06227899795802","0.9935483870967742"
"523","8","280","1360","47.95839085861999","0.9"
"522","8","280","1340","50.541697147037326","0.9285714285714286"
"524","8","280","800","51.41882599318597","0.9642857142857143"
"521","8","280","1480","47.36260277492292","0.875"
"525","8","310","440","61.38295496216286","0.9548387096774194"
"519","8","250","1480","47.728831930629916","0.924"
"527","8","310","40","36.087025184938895","0.9967741935483871"
"523","8","280","1380","51.53245839451783","0.9"
"521","8","280","1500","46.34390158377651","0.875"
"526","8","310","180","65.31517705516067","0.9935483870967742"
"522","8","280","1360","49.518850311662504","0.9285714285714286"
"524","8","280","820","52.6389131574349","0.9642857142857143"
"525","8","310","460","52.42313218390803","0.9516129032258065"
"519","8","250","1500","46.31806954826128","0.924"
"523","8","280","1400","50.38812301166487","0.9"
"527","8","310","60","37.39955404750365","0.9967741935483871"
"526","8","310","200","56.41263887298135","0.9935483870967742"
"524","8","280","840","51.356339986674","0.9642857142857143"
"521","8","280","1520","52.388020092882215","0.875"
"522","8","280","1380","49.35311058124051","0.925"
"525","8","310","480","54.09592319761718","0.9516129032258065"
"523","8","280","1420","50.09217613153171","0.9"
"527","8","310","80","76.37980247449534","0.9967741935483871"
"519","8","250","1520","45.27824533279902","0.92"
"524","8","280","860","53.72866471175061","0.9642857142857143"
"526","8","310","220","56.43083144154373","0.9903225806451613"
"522","8","280","1400","50.21539503386008","0.9214285714285714"
"521","8","280","1540","50.26200873362444","0.8714285714285714"
"525","8","310","500","61.232439024390224","0.9483870967741935"
"523","8","280","1440","49.691396892751996","0.9"
"524","8","280","880","50.42052311136592","0.9642857142857143"
"527","8","310","100","58.309056979348085","0.9935483870967742"
"526","8","310","240","67.75610776876802","0.9870967741935484"
"522","8","280","1420","53.179402193563895","0.9214285714285714"
"519","8","250","1540","43.493744593065834","0.92"
"521","8","280","1560","47.612145906092366","0.8714285714285714"
"525","8","310","520","60.22581301449186","0.9419354838709677"
"523","8","280","1460","48.32315966822189","0.9"
"524","8","280","900","51.971216771876975","0.9642857142857143"
"527","8","310","120","44.19603395287574","0.9935483870967742"
"521","8","280","1580","45.85159994817982","0.8714285714285714"
"523","8","280","1480","49.482463281435486","0.9"
"522","8","280","1440","50.72150867740118","0.9214285714285714"
"526","8","310","260","64.39593426738247","0.9838709677419355"
"519","8","250","1560","44.13514825844882","0.92"
"525","8","310","540","52.657610489363655","0.9419354838709677"
"524","8","280","920","53.18826743434582","0.9642857142857143"
"527","8","310","140","49.26514511129898","0.9935483870967742"
"521","8","280","1600","49.4779968140183","0.8714285714285714"
"523","8","280","1500","47.82996708318685","0.9"
"522","8","280","1460","48.46235333556828","0.9214285714285714"
"526","8","310","280","56.41995286272707","0.9838709677419355"
"525","8","310","560","53.72622800635897","0.9419354838709677"
"524","8","280","940","54.15542284843397","0.9607142857142857"
"519","8","250","1580","43.900923006922575","0.92"
"521","8","280","1620","47.4564492943021","0.8714285714285714"
"527","8","310","160","67.89055011460724","0.9935483870967742"
"522","8","280","1480","49.03259704401494","0.9214285714285714"
"526","8","310","300","56.57939442658093","0.9774193548387097"
"523","8","280","1520","46.91760962970251","0.8964285714285715"
"524","8","280","960","50.620239665478664","0.9607142857142857"
"525","8","310","580","59.685996215193214","0.9387096774193548"
"521","8","280","1640","45.628989742708114","0.8678571428571429"
"519","8","250","1600","44.6417963224894","0.916"
"523","8","280","1540","47.40587499999998","0.8964285714285715"
"527","8","310","180","66.90093952235478","0.9935483870967742"
"522","8","280","1500","50.35678399849283","0.9214285714285714"
"526","8","310","320","62.15746152608721","0.9774193548387097"
"525","8","310","600","61.44468986384253","0.9387096774193548"
"524","8","280","980","52.66677721701513","0.9571428571428572"
"522","8","280","1520","50.09006169527898","0.9214285714285714"
"521","8","280","1660","47.555714603810806","0.8678571428571429"
"527","8","310","200","54.67031653136993","0.9870967741935484"
"523","8","280","1560","49.078082559770785","0.8964285714285715"
"519","8","250","1620","44.15680004966937","0.916"
"524","8","280","1000","54.72656956616658","0.9535714285714286"
"522","8","280","1540","48.844971731023634","0.9178571428571428"
"525","8","310","620","59.39082725347135","0.9354838709677419"
"526","8","310","340","61.35422585227278","0.9709677419354839"
"527","8","310","220","55.598570487149594","0.9870967741935484"
"521","8","280","1680","48.17344552010914","0.8678571428571429"
"523","8","280","1580","46.53767999310209","0.8928571428571429"
"524","8","280","1020","52.32999898274049","0.9535714285714286"
"525","8","310","640","55.59969259057088","0.9354838709677419"
"526","8","310","360","57.11955085865261","0.9709677419354839"
"522","8","280","1560","51.545529933339616","0.9178571428571428"
"519","8","250","1640","44.115324905744046","0.916"
"521","8","280","1700","46.6628611518592","0.8678571428571429"
"523","8","280","1600","48.71497721247507","0.8928571428571429"
"527","8","310","240","66.08076003044476","0.9870967741935484"
"524","8","280","1040","49.376657112146226","0.95"
"522","8","280","1580","49.84320969410369","0.9178571428571428"
"526","8","310","380","58.388315000386385","0.9709677419354839"
"525","8","310","660","55.93748248612906","0.932258064516129"
"523","8","280","1620","48.079943468108624","0.8857142857142857"
"519","8","250","1660","42.863423360668705","0.912"
"521","8","280","1720","47.85512865703209","0.8678571428571429"
"524","8","280","1060","51.685319346238536","0.95"
"527","8","310","260","64.62885535963156","0.9838709677419355"
"525","8","310","680","57.92127405684917","0.932258064516129"
"522","8","280","1600","51.08977212174395","0.9107142857142857"
"526","8","310","400","61.663932792254","0.9709677419354839"
"521","8","280","1740","48.5335047271521","0.8642857142857143"
"523","8","280","1640","50.04278652568181","0.8821428571428571"
"519","8","250","1680","44.87590069435345","0.912"
"527","8","310","280","57.531230600963674","0.9838709677419355"
"525","8","310","700","54.18911800963801","0.932258064516129"
"522","8","280","1620","47.6443240159726","0.9071428571428571"
"524","8","280","1080","53.14418954929906","0.9428571428571428"
"526","8","310","420","59.74745098039218","0.9709677419354839"
"521","8","280","1760","47.60147427344029","0.8642857142857143"
"527","8","310","300","56.50367598092754","0.9806451612903225"
"525","8","310","720","54.02445883756609","0.9290322580645162"
"524","8","280","1100","54.11107170601546","0.9428571428571428"
"523","8","280","1660","47.42783971075627","0.8821428571428571"
"521","8","280","1780","46.617158315084325","0.8607142857142858"
"522","8","280","1640","51.31152213846835","0.9071428571428571"
"519","8","250","1700","43.510571729679924","0.908"
"526","8","310","440","58.20988077879749","0.9709677419354839"
"522","8","280","1660","50.91275057509036","0.9071428571428571"
"525","8","310","740","53.56771883289124","0.9290322580645162"
"527","8","310","320","61.88562616970243","0.9774193548387097"
"524","8","280","1120","50.96995926680242","0.9428571428571428"
"523","8","280","1680","45.4744090150776","0.8785714285714286"
"521","8","280","1800","46.876922149188914","0.8571428571428571"
"522","8","280","1680","50.36893449892313","0.9071428571428571"
"519","8","250","1720","43.468830430858745","0.908"
"527","8","310","340","61.64041198726805","0.9741935483870968"
"525","8","310","760","58.89367689251818","0.9290322580645162"
"526","8","310","460","58.84669510174141","0.9709677419354839"
"523","8","280","1700","45.482202982202935","0.8785714285714286"
"524","8","280","1140","51.66800206379551","0.9392857142857143"
"521","8","280","1820","48.98724196748703","0.8571428571428571"
"522","8","280","1700","51.2602634608006","0.9071428571428571"
"521","8","280","1840","43.31348451928301","0.8571428571428571"
"523","8","280","1720","47.274711994224184","0.8785714285714286"
"527","8","310","360","58.06492618138288","0.9709677419354839"
"519","8","250","1740","43.772561166602884","0.908"
"525","8","310","780","58.11197013345878","0.9290322580645162"
"524","8","280","1160","51.96486701704092","0.9321428571428572"
"526","8","310","480","62.87147202974482","0.9709677419354839"
"523","8","280","1740","47.05272870280735","0.8785714285714286"
"522","8","280","1720","48.456024059412044","0.9071428571428571"
"527","8","310","380","57.025621580629455","0.9709677419354839"
"521","8","280","1860","43.283303234280076","0.8535714285714285"
"525","8","310","800","56.62014165300868","0.9290322580645162"
"524","8","280","1180","51.620826553856176","0.9321428571428572"
"526","8","310","500","59.23103565750625","0.9612903225806452"
"519","8","250","1760","41.943120586365005","0.904"
"523","8","280","1760","46.97802917534977","0.875"
"522","8","280","1740","48.27390101444815","0.9071428571428571"
"527","8","310","400","61.12883384125027","0.9709677419354839"
"521","8","280","1880","46.154553544942196","0.8535714285714285"
"525","8","310","820","55.21583103039872","0.9290322580645162"
"524","8","280","1200","51.39896877128128","0.9321428571428572"
"523","8","280","1780","47.17375121850352","0.875"
"522","8","280","1760","48.8755111932386","0.9"
"526","8","310","520","58.17996464012778","0.9548387096774194"
"527","8","310","420","59.17620240071866","0.967741935483871"
"521","8","280","1900","46.17599047185344","0.8535714285714285"
"523","8","280","1800","48.5156318505278","0.875"
"519","8","250","1780","43.144771897510125","0.904"
"524","8","280","1220","50.80650545881077","0.9285714285714286"
"522","8","280","1780","50.171038649543085","0.9"
"525","8","310","840","58.82721463664585","0.9290322580645162"
"526","8","310","540","58.00735015943357","0.9548387096774194"
"523","8","280","1820","45.93409655542874","0.8714285714285714"
"521","8","280","1920","44.63716108452952","0.85"
"522","8","280","1800","49.00403238362138","0.9"
"527","8","310","440","57.88301026225771","0.967741935483871"
"524","8","280","1240","49.467310211287646","0.9285714285714286"
"519","8","250","1800","46.12469617735878","0.904"
"525","8","310","860","57.84377563732489","0.9290322580645162"
"526","8","310","560","61.10557634414656","0.9548387096774194"
"523","8","280","1840","46.150330500472165","0.8714285714285714"
"521","8","280","1940","44.430781365699765","0.85"
"522","8","280","1820","50.085877805857","0.8928571428571429"
"524","8","280","1260","51.506178199305396","0.9285714285714286"
"527","8","310","460","55.58237729778199","0.964516129032258"
"525","8","310","880","54.4284089017149","0.9290322580645162"
"521","8","280","1960","49.00609305167041","0.85"
"523","8","280","1860","47.98507707445064","0.8714285714285714"
"519","8","250","1820","42.71054081984155","0.904"
"526","8","310","580","59.545322128851566","0.9548387096774194"
"525","8","310","900","59.550655300394325","0.9290322580645162"
"522","8","280","1840","51.16159068865179","0.8928571428571429"
"524","8","280","1280","50.77346476184793","0.9285714285714286"
"527","8","310","480","59.452761920077165","0.964516129032258"
"521","8","280","1980","47.49233543733093","0.85"
"526","8","310","600","58.89513043478262","0.9548387096774194"
"523","8","280","1880","49.87067148922787","0.8678571428571429"
"525","8","310","920","59.597109826589595","0.9290322580645162"
"519","8","250","1840","41.460445346697966","0.904"
"522","8","280","1860","51.49861600402617","0.8928571428571429"
"524","8","280","1300","50.57090156559295","0.925"
"526","8","310","620","56.90915701739668","0.9516129032258065"
"523","8","280","1900","48.60737821862897","0.8678571428571429"
"527","8","310","500","64.05538753483961","0.964516129032258"
"521","8","280","2000","46.47523670793881","0.8464285714285714"
"528","8","310","0","34.71725506580328","1"
"525","8","310","940","55.41346511961041","0.9258064516129032"
"522","8","280","1880","50.91108692011388","0.8928571428571429"
"524","8","280","1320","50.59184321422383","0.925"
"528","8","310","20","34.086431895600434","1"
"519","8","250","1860","44.76546435768694","0.904"
"523","8","280","1920","45.68142677657584","0.8678571428571429"
"527","8","310","520","61.31907386656166","0.9612903225806452"
"526","8","310","640","58.741857659831105","0.9516129032258065"
"525","8","310","960","56.42514431584136","0.9258064516129032"
"522","8","280","1900","47.07943642056355","0.8928571428571429"
"523","8","280","1940","44.719318250015014","0.8678571428571429"
"528","8","310","40","37.40549686365136","1"
"524","8","280","1340","51.60537545190544","0.925"
"526","8","310","660","60.284818843634916","0.9451612903225807"
"527","8","310","540","56.87679277244496","0.9612903225806452"
"522","8","280","1920","47.72342877942248","0.8928571428571429"
"525","8","310","980","58.690125124831134","0.9258064516129032"
"519","8","250","1880","47.13228714413546","0.904"
"524","8","280","1360","54.145462229596475","0.9214285714285714"
"523","8","280","1960","46.46237478622037","0.8678571428571429"
"522","8","280","1940","48.218932207129114","0.8928571428571429"
"528","8","310","60","38.422430461167366","1"
"526","8","310","680","57.97767319061013","0.932258064516129"
"527","8","310","560","58.78489166787851","0.9612903225806452"
"525","8","310","1000","58.944184902876806","0.9225806451612903"
"523","8","280","1980","46.560933975492304","0.8678571428571429"
"524","8","280","1380","51.61759306153456","0.9214285714285714"
"519","8","250","1900","43.903607859245554","0.904"
"522","8","280","1960","47.73010502464866","0.8928571428571429"
"526","8","310","700","56.40776725600744","0.932258064516129"
"525","8","310","1020","55.399521602631204","0.9193548387096774"
"528","8","310","80","74.5122961742543","0.9967741935483871"
"523","8","280","2000","44.13595926489524","0.8642857142857143"
"529","8","340","0","39.070277177118136","1"
"524","8","280","1400","48.38611752174687","0.9142857142857143"
"527","8","310","580","59.57574369399034","0.9580645161290322"
"522","8","280","1980","47.80663281497936","0.8928571428571429"
"526","8","310","720","57.893050763923114","0.932258064516129"
"519","8","250","1920","45.49919148798552","0.904"
"525","8","310","1040","53.648333286919716","0.9193548387096774"
"522","8","280","2000","48.89659352462792","0.8928571428571429"
"524","8","280","1420","50.54956584659908","0.9107142857142857"
"528","8","310","100","61.04282418533109","0.9967741935483871"
"529","8","340","20","36.698729955685465","0.9941176470588236"
"527","8","310","600","60.26143193871538","0.9548387096774194"
"530","8","340","0","38.38666666666666","1"
"519","8","250","1940","45.60792966381459","0.904"
"526","8","310","740","57.49712296449737","0.9290322580645162"
"528","8","310","120","44.80859587375171","0.9967741935483871"
"529","8","340","40","40.19363859704146","0.9911764705882353"
"524","8","280","1440","52.42029294653015","0.9107142857142857"
"530","8","340","20","38.72136208644361","0.9941176470588236"
"525","8","310","1060","57.162371206378594","0.9161290322580645"
